1.0,子,,เคลื่อนไหวไว ไหวพริบดี มักระวังตัวและไม่ประมาท ชอบสังเกตและจับจังหวะก่อนลงมือ ชินกับการทำงานหรือใช้ชีวิตในช่วงกลางคืน รู้จักเลือกอยู่ในที่ที่ปลอดภัย และมีนิสัยชอบสะสมหรือเตรียมสำรองไว้ล่วงหน้าเสมอ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ดิน,ซี่,,มั่นใจในตัวเอง แต่บางครั้งก็เอาแต่ใจ และไม่ยอมฟังคำเตือนจากผู้อื่น ควรตั้งเป้าหมายเป็นขั้นตอน เริ่มจากสิ่งเล็ก ๆ แล้วขยับขยายอย่างมีแผน ความมั่นใจเป็นสิ่งดี แต่ถ้าเกินไปอาจทำให้เสียโอกาส ต้องระวังความขี้เกียจและการเชื่อคนง่าย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท1,庚,,เป็นคนรักความยุติธรรม มีความรับผิดชอบ ชัดเจน แข็งแกร่ง อดทนเก่ง มีแผนการ ชอบความท้าทาย กล้าสู้ กล้าเสี่ยง เปิดเผย และไม่ยอมแพ้ต่ออุปสรรคจนกว่าจะถึงเป้าหมาย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,寅,,รักอิสระ มักทำงานคนเดียว ไม่ชอบพึ่งพาผู้อื่น เงียบขรึมแต่ลงมืออย่างแม่นยำ รักพื้นที่ส่วนตัวและไม่ยอมให้ใครล้ำเส้น ใช้พลังเฉพาะเมื่อจำเป็น ไม่แสดงออกเกินเหตุ และมักไม่ไว้ใจสิ่งแปลกหน้าหรือคนที่ไม่คุ้นเคย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม้,เจ๊าะ,,เป็นคนมีความมั่นใจสูง ยึดมั่นในความคิดของตัวเอง แต่ก็มีจิตใจเมตตา พร้อมช่วยเหลือผู้อื่น อย่างไรก็ตาม ควรระวังคนใกล้ตัวที่อาจนำปัญหามาให้ ความไว้ใจที่มากเกินไป โดยไม่ไตร่ตรองให้รอบด้าน อาจทำให้คุณเสียหายได้ ควรเปิดใจฟังหลายมุม และใช้วิจารณญาณให้ดี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท1,庚,,เป็นคนรักความยุติธรรม มีความรับผิดชอบ ชัดเจน แข็งแกร่ง อดทนเก่ง มีแผนการ ชอบความท้าทาย กล้าสู้ กล้าเสี่ยง เปิดเผย และไม่ยอมแพ้ต่ออุปสรรคจนกว่าจะถึงเป้าหมาย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,辰,,เปี่ยมด้วยพลังที่หลากหลาย มีความสามารถรอบด้าน มักแสดงออกอย่างโดดเด่นและน่าเกรงขาม บุคลิกสง่างามและลึกลับ มีพลังในการเปลี่ยนแปลงสิ่งรอบตัวได้เหมือนควบคุมธรรมชาติ และอารมณ์เปลี่ยนแปลงรวดเร็ว ยากจะคาดเดา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ทอง,เอี้ยง,,กล้าแสดงออก มีความมั่นใจสูง และพูดตรงไปตรงมา แต่บางครั้งทำให้คนรอบข้างรู้สึกอึดอัด หากผ่อนอารมณ์ลงบ้าง จะทำให้คุณเข้าใจผู้อื่นและได้รับมิตรภาพที่ดี ความกล้าได้กล้าเสียของคุณจะนำผลลัพธ์ที่ดีมาให้ หากคุณคิดอย่างรอบคอบและเปิดใจให้กว้างขึ้น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท1,庚,,เป็นคนรักความยุติธรรม มีความรับผิดชอบ ชัดเจน แข็งแกร่ง อดทนเก่ง มีแผนการ ชอบความท้าทาย กล้าสู้ กล้าเสี่ยง เปิดเผย และไม่ยอมแพ้ต่ออุปสรรคจนกว่าจะถึงเป้าหมาย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,午,,กระฉับกระเฉง รักอิสระ ไม่ชอบการถูกบังคับ ตอบสนองไวต่อสิ่งเร้า ชอบมีสังคมเพื่อความมั่นใจ แต่ก็ต้องการพื้นที่ส่วนตัวในการปลดปล่อยพลังงาน เมื่อเริ่มต้นสิ่งใดแล้วมักหยุดยากหากยังมีแรงผลักดัน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ดิน,หมกยก,,มีคุณค่า แต่บ่อยครั้งกลับถูกมองเป็นเพียงคนที่ถูกเรียกใช้เมื่อมีปัญหา และถูกลืมเมื่องานจบ ความสามารถของคุณโดดเด่น แต่ควรระวังความเย่อหยิ่งที่อาจทำให้เสียโอกาสดี ๆ ใช้ความรู้ในทางที่ถูกต้อง จะทำให้คุณเจริญก้าวหน้า ควรระวังคำพูดหวานจากคนที่ไม่จริงใจ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท1,庚,,เป็นคนรักความยุติธรรม มีความรับผิดชอบ ชัดเจน แข็งแกร่ง อดทนเก่ง มีแผนการ ชอบความท้าทาย กล้าสู้ กล้าเสี่ยง เปิดเผย และไม่ยอมแพ้ต่ออุปสรรคจนกว่าจะถึงเป้าหมาย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,申,,คล่องแคล่ว ว่องไว มีความอยากรู้อยากเห็นสูง รักการเรียนรู้และทดลองสิ่งใหม่ มักใช้วิธีคิดสร้างสรรค์ แฝงอารมณ์ขัน และสามารถใช้สิ่งรอบตัวให้เกิดประโยชน์ได้อย่างชาญฉลาด ไม่ชอบให้ใครมาล่วงล้ำพื้นที่ส่วนตัว,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม้,ลิ่มกัว,,เป็นคนขยัน อดทน และพยายามอย่างมากเพื่อความสำเร็จ แม้จะมาจากครอบครัวที่ไม่มั่นคง แต่คุณไม่ยอมแพ้ พร้อมลุกขึ้นสู้ด้วยตัวเอง การลงมือทำอย่างเป็นขั้นตอน มีแผน และไม่หยุดพัฒนา จะทำให้คุณได้รับผลตอบแทนที่คุ้มค่า และมีคนดีคอยช่วยเหลือเสมอ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท1,庚,,เป็นคนรักความยุติธรรม มีความรับผิดชอบ ชัดเจน แข็งแกร่ง อดทนเก่ง มีแผนการ ชอบความท้าทาย กล้าสู้ กล้าเสี่ยง เปิดเผย และไม่ยอมแพ้ต่ออุปสรรคจนกว่าจะถึงเป้าหมาย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,戌,,จงรักภักดี ซื่อสัตย์ ชัดเจนในความสัมพันธ์ พร้อมปกป้องคนที่รัก สื่อสารตรงไปตรงมา และใช้สัญชาตญาณในการแยกแยะความรู้สึกของผู้คน รักษาระเบียบในกลุ่ม และยึดถือความสัมพันธ์แบบมีลำดับขั้น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ทอง,ซวย,,มีคุณค่าในตัวเอง แต่บางครั้งยึดมั่นในศักดิ์ศรีมากเกินไป อาจทำให้คนอื่นมองว่าดื้อหรือล้าสมัย ควรเปิดใจ ปรับตัวให้ทันยุค และยอมรับความรู้ใหม่ ๆ ความรู้เดิมหากนำมาพัฒนาให้เข้ากับปัจจุบัน จะยิ่งเสริมให้คุณเป็นที่ยอมรับมากขึ้นในสังคม,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท2,辛,,ให้ความสำคัญกับภาพลักษณ์ ชอบแต่งตัวดี มีรสนิยม พูดจาดี ฉลาด มีไหวพริบ เป็นมิตรภายนอกแต่จริงใจ รับฟังเหตุผล วางแผนเก่ง รักศิลปะ เทคโนโลยี และชอบเป็นจุดสนใจ ถ้าไม่ได้รับความสนใจ อาจสร้างสถานการณ์ให้ตัวเองโดดเด่นขึ้นมาได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,丑,,สุขุม อดทน เดินหน้าอย่างมั่นคง ไม่เร่งรีบ รักความสงบและไม่ชอบความขัดแย้ง ชอบอยู่ร่วมกับคนที่ไว้ใจได้ มีระเบียบในชีวิตประจำวัน และมักใช้ชีวิตแบบเดิมซ้ำ ๆ แต่หากถูกรบกวนมากเกินไป อาจแสดงอารมณ์รุนแรงได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ดิน,เอี้ยง,,อาจรู้สึกไม่มั่นใจ และตัดสินใจผิดพลาดบ่อยครั้ง เพราะขาดความชัดเจนในใจหรือได้รับคำแนะนำที่ไม่ถูกต้อง ควรศึกษาข้อมูลให้ลึกซึ้งก่อนลงมือ และหาคนที่ไว้ใจได้ไว้ปรึกษา อย่าทำอะไรโดยไม่คิด เพราะอาจนำไปสู่ความเสียใจและความผิดหวัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท2,辛,,ให้ความสำคัญกับภาพลักษณ์ ชอบแต่งตัวดี มีรสนิยม พูดจาดี ฉลาด มีไหวพริบ เป็นมิตรภายนอกแต่จริงใจ รับฟังเหตุผล วางแผนเก่ง รักศิลปะ เทคโนโลยี และชอบเป็นจุดสนใจ ถ้าไม่ได้รับความสนใจ อาจสร้างสถานการณ์ให้ตัวเองโดดเด่นขึ้นมาได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,卯,,ระมัดระวังสูง ไวต่อสิ่งรอบตัว มักตอบสนองเร็วต่อเสียงหรือสถานการณ์ผิดปกติ ทำอะไรเงียบและรวดเร็ว ไม่ชอบอยู่ในที่โล่งแจ้งหรือเสี่ยงภัย และมักถอยหนีทันทีเมื่อรู้สึกไม่ปลอดภัย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม้,เจ๊าะ,,มีน้ำใจและมีเพื่อนมาก แต่ต้องระวังเรื่องการเงินและสุขภาพ อย่าทำอะไรเกินตัว หรือหลงเชื่อคำพูดสวยหรูเกินจริง เพราะอาจนำไปสู่ความเสียหาย ควรระมัดระวังเรื่องเอกสาร และไม่คล้อยตามคนหมู่มากโดยไม่ไตร่ตรองให้ดี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท2,辛,,ให้ความสำคัญกับภาพลักษณ์ ชอบแต่งตัวดี มีรสนิยม พูดจาดี ฉลาด มีไหวพริบ เป็นมิตรภายนอกแต่จริงใจ รับฟังเหตุผล วางแผนเก่ง รักศิลปะ เทคโนโลยี และชอบเป็นจุดสนใจ ถ้าไม่ได้รับความสนใจ อาจสร้างสถานการณ์ให้ตัวเองโดดเด่นขึ้นมาได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.0,巳,,เงียบ ขรึม และสุขุม มักใช้เวลาสังเกตก่อนลงมือ เคลื่อนไหวช้าแต่แม่นยำและรวดเร็วเมื่อจำเป็น ไวต่อสภาพแวดล้อมและอารมณ์รอบตัว ชอบอยู่ในที่สงบ ไม่วุ่นวาย และสามารถฟื้นตัวจากปัญหาได้ดีเมื่อมีเวลา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ทอง,ซี่,,เป็นคนที่มีเป้าหมายชัดเจน และพัฒนาอย่างต่อเนื่อง แม้คนอื่นจะไม่เข้าใจหรือมองไม่เห็นค่าในตัวคุณ อย่าให้คำพูดคนอื่นมาทำให้ท้อถอย หากคุณมุ่งมั่น ไม่หยุดสร้างสรรค์ผลงาน ความสำเร็จจะเป็นของคุณแน่นอน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท2,辛,,ให้ความสำคัญกับภาพลักษณ์ ชอบแต่งตัวดี มีรสนิยม พูดจาดี ฉลาด มีไหวพริบ เป็นมิตรภายนอกแต่จริงใจ รับฟังเหตุผล วางแผนเก่ง รักศิลปะ เทคโนโลยี และชอบเป็นจุดสนใจ ถ้าไม่ได้รับความสนใจ อาจสร้างสถานการณ์ให้ตัวเองโดดเด่นขึ้นมาได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0,未,,อ่อนโยน ชอบอยู่ร่วมกับผู้อื่นเพื่อความสบายใจ บางครั้งก็ชอบความเป็นส่วนตัว มักไม่แสดงอารมณ์ชัดเจน ชอบสิ่งแวดล้อมที่ปลอดภัยและสงบ เข้าใจความรู้สึกของคนรอบข้าง และใช้การสังเกตอย่างเงียบ ๆ แทนการเผชิญหน้า,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ดิน,ซวย,,มีความสามารถมากมาย เพียงแต่ยังไม่ได้นำออกมาใช้ให้เต็มที่ อาจรู้สึกเหนื่อยล้าหรือไม่ทันยุค ควรเปิดใจและพัฒนาตัวเองต่อไป อย่าปล่อยให้คำว่า “ทำไม่ได้” มาขวางกั้น โอกาสจะเกิดเมื่อคุณกล้าเริ่มต้นและใช้ศักยภาพที่มีอย่างจริงจัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท2,辛,,ให้ความสำคัญกับภาพลักษณ์ ชอบแต่งตัวดี มีรสนิยม พูดจาดี ฉลาด มีไหวพริบ เป็นมิตรภายนอกแต่จริงใจ รับฟังเหตุผล วางแผนเก่ง รักศิลปะ เทคโนโลยี และชอบเป็นจุดสนใจ ถ้าไม่ได้รับความสนใจ อาจสร้างสถานการณ์ให้ตัวเองโดดเด่นขึ้นมาได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0,酉,,ตรงต่อเวลา รู้บทบาทหน้าที่ของตนเองชัดเจน ยึดหลักลำดับขั้นในสังคม ใส่ใจพื้นที่ส่วนตัวและคนใกล้ชิด ชอบจัดระเบียบชีวิตประจำวัน และไวต่อสิ่งรบกวนหรือความไม่เรียบร้อยรอบตัว มักกระตุ้นให้คนอื่นทำงานอย่างที่ตัวเองหวัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม้,ลิ่มกัว,,มั่นใจในตัวเอง แต่ต้องแบกรับภาระจากครอบครัวมากมาย จนอาจส่งผลต่อการใช้ชีวิต หากทำอะไรเกินตัวจะเสียหาย ควรค่อยเป็นค่อยไป หาความรู้ใหม่ ๆ พัฒนาในสิ่งที่ถนัด และอย่าทำตามกระแส คิดใหม่ ปรับตัว แล้วความรุ่งเรืองจะตามมา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ท2,辛,,ให้ความสำคัญกับภาพลักษณ์ ชอบแต่งตัวดี มีรสนิยม พูดจาดี ฉลาด มีไหวพริบ เป็นมิตรภายนอกแต่จริงใจ รับฟังเหตุผล วางแผนเก่ง รักศิลปะ เทคโนโลยี และชอบเป็นจุดสนใจ ถ้าไม่ได้รับความสนใจ อาจสร้างสถานการณ์ให้ตัวเองโดดเด่นขึ้นมาได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.0,亥,,ใจเย็น เฉื่อยชา นอนมาก ชอบขุดคุ้ยเรื่องเก่า ๆ รักความเรียบง่าย ชอบใช้ชีวิตสบาย ๆ ในสิ่งแวดล้อมที่ปลอดภัย มีความละเอียดในสิ่งเล็ก ๆ แม้ดูเงียบเฉย แต่มีสัมผัสไวต่อความรู้สึก และหลีกเลี่ยงสถานการณ์ที่เสียงดังหรือวุ่นวาย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ทอง,หมกยก,,ไม่ว่าคุณจะอยู่ที่ไหน คุณก็มีคุณค่าในตัวเอง ความสามารถของคุณเป็นที่ต้องการของตลาด หากใช้จุดเด่นของตัวเองให้ถูกทาง และพัฒนาความรู้ใหม่ ๆ อย่างสม่ำเสมอ จะทำให้คุณประสบความสำเร็จ และเปลี่ยนแรงบันดาลใจให้กลายเป็นรายได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น1,壬,,ปรับตัวเก่ง อยู่กับใครก็ได้ มีพลังและฉลาดลึก ชอบแบ่งปันและประยุกต์ความรู้ รักอิสระ ชอบผจญภัย เข้าสังคมเก่ง ชอบเดินทาง คิดลึก รู้สึกไว ชอบเสี่ยง ตั้งใจจริง และไม่ชอบอยู่เฉยหรือตามคนอื่น อารมณ์ทางเพศสูง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,子,,เคลื่อนไหวไว ไหวพริบดี มักระวังตัวและไม่ประมาท ชอบสังเกตและจับจังหวะก่อนลงมือ ชินกับการทำงานหรือใช้ชีวิตในช่วงกลางคืน รู้จักเลือกอยู่ในที่ที่ปลอดภัย และมีนิสัยชอบสะสมหรือเตรียมสำรองไว้ล่วงหน้าเสมอ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม้,ตี้อ๋วง,,มีความสามารถรอบด้าน และสามารถเข้ากับสถานการณ์ต่าง ๆ ได้ดี มีเสน่ห์ เป็นคนจริงใจ และรักคุณธรรม แต่ต้องระวังการหลงตัวเอง หรือถูกคนอื่นนินทา ควรใช้เสน่ห์ในทางที่เหมาะสม จะนำพาคุณไปสู่ชื่อเสียงและความสำเร็จ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น1,壬,,ปรับตัวเก่ง อยู่กับใครก็ได้ มีพลังและฉลาดลึก ชอบแบ่งปันและประยุกต์ความรู้ รักอิสระ ชอบผจญภัย เข้าสังคมเก่ง ชอบเดินทาง คิดลึก รู้สึกไว ชอบเสี่ยง ตั้งใจจริง และไม่ชอบอยู่เฉยหรือตามคนอื่น อารมณ์ทางเพศสูง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,寅,,รักอิสระ มักทำงานคนเดียว ไม่ชอบพึ่งพาผู้อื่น เงียบขรึมแต่ลงมืออย่างแม่นยำ รักพื้นที่ส่วนตัวและไม่ยอมให้ใครล้ำเส้น ใช้พลังเฉพาะเมื่อจำเป็น ไม่แสดงออกเกินเหตุ และมักไม่ไว้ใจสิ่งแปลกหน้าหรือคนที่ไม่คุ้นเคย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ทอง,แป่,,ขยันและไม่กลัวงานหนัก แต่ควรเลือกทำสิ่งที่เหมาะสมกับเวลาและบุคคล อย่าทำอะไรหลายอย่างพร้อมกันหรือเกินกำลัง เพราะอาจกระทบการเงิน ควรตั้งเป้าหมายชัดเจน ทำให้สำเร็จทีละเรื่อง และเปิดใจรับคำแนะนำจากผู้มีประสบการณ์,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น1,壬,,ปรับตัวเก่ง อยู่กับใครก็ได้ มีพลังและฉลาดลึก ชอบแบ่งปันและประยุกต์ความรู้ รักอิสระ ชอบผจญภัย เข้าสังคมเก่ง ชอบเดินทาง คิดลึก รู้สึกไว ชอบเสี่ยง ตั้งใจจริง และไม่ชอบอยู่เฉยหรือตามคนอื่น อารมณ์ทางเพศสูง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.0,辰,,เปี่ยมด้วยพลังที่หลากหลาย มีความสามารถรอบด้าน มักแสดงออกอย่างโดดเด่นและน่าเกรงขาม บุคลิกสง่างามและลึกลับ มีพลังในการเปลี่ยนแปลงสิ่งรอบตัวได้เหมือนควบคุมธรรมชาติ และอารมณ์เปลี่ยนแปลงรวดเร็ว ยากจะคาดเดา,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำ,หมอ,,เป็นคนมีความสามารถหลายด้าน ทำงานอย่างมีระบบ และกล้าคิดกล้าทำในสิ่งที่เหมาะกับตัวเอง ไม่ตามกระแส หากหมั่นพัฒนาตนเองและมีวินัยในการเก็บออม อนาคตคุณจะมั่นคั่ง ทั้งในด้านการเงินและโอกาสใหม่ ๆ ที่รออยู่ข้างหน้า,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น1,壬,,ปรับตัวเก่ง อยู่กับใครก็ได้ มีพลังและฉลาดลึก ชอบแบ่งปันและประยุกต์ความรู้ รักอิสระ ชอบผจญภัย เข้าสังคมเก่ง ชอบเดินทาง คิดลึก รู้สึกไว ชอบเสี่ยง ตั้งใจจริง และไม่ชอบอยู่เฉยหรือตามคนอื่น อารมณ์ทางเพศสูง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.0,午,,กระฉับกระเฉง รักอิสระ ไม่ชอบการถูกบังคับ ตอบสนองไวต่อสิ่งเร้า ชอบมีสังคมเพื่อความมั่นใจ แต่ก็ต้องการพื้นที่ส่วนตัวในการปลดปล่อยพลังงาน เมื่อเริ่มต้นสิ่งใดแล้วมักหยุดยากหากยังมีแรงผลักดัน,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม้,ทอ,,เป็นคนเข้าสังคมเก่ง เป็นที่รักของผู้คน และมีความสามารถหลายด้าน แต่ควรระวังการวางตัวไม่ให้ดูเสแสร้ง หรือสร้างภาพจนคนไม่ไว้ใจ อย่าหยุดพัฒนาตัวเองกับความสำเร็จที่เคยมี หากเดินต่ออย่างมั่นคง จะมีทั้งความมั่นคงและรายได้ที่ดี,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น1,壬,,ปรับตัวเก่ง อยู่กับใครก็ได้ มีพลังและฉลาดลึก ชอบแบ่งปันและประยุกต์ความรู้ รักอิสระ ชอบผจญภัย เข้าสังคมเก่ง ชอบเดินทาง คิดลึก รู้สึกไว ชอบเสี่ยง ตั้งใจจริง และไม่ชอบอยู่เฉยหรือตามคนอื่น อารมณ์ทางเพศสูง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0,申,,คล่องแคล่ว ว่องไว มีความอยากรู้อยากเห็นสูง รักการเรียนรู้และทดลองสิ่งใหม่ มักใช้วิธีคิดสร้างสรรค์ แฝงอารมณ์ขัน และสามารถใช้สิ่งรอบตัวให้เกิดประโยชน์ได้อย่างชาญฉลาด ไม่ชอบให้ใครมาล่วงล้ำพื้นที่ส่วนตัว,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ทอง,เซี่ยงแซ,,มีความฉลาด มีความสามารถ และต่อสู้กับอุปสรรคได้ดี แต่บางครั้งอาจดูหยิ่งและไม่ยอมใคร ถึงแม้ความเก่ง ความมุ่งมั่นอดทนของคุณ จะช่วยให้ฝ่าฟันอุปสรรคได้ แต่ความมั่นใจที่มากเกินไปอาจนำไปสู่ความล้มเหลวได้เช่นกัน ควรใช้ความสามารถอย่างมีสติ และระวังไม่ใช้อำนาจในทางที่ผิด,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น1,壬,,ปรับตัวเก่ง อยู่กับใครก็ได้ มีพลังและฉลาดลึก ชอบแบ่งปันและประยุกต์ความรู้ รักอิสระ ชอบผจญภัย เข้าสังคมเก่ง ชอบเดินทาง คิดลึก รู้สึกไว ชอบเสี่ยง ตั้งใจจริง และไม่ชอบอยู่เฉยหรือตามคนอื่น อารมณ์ทางเพศสูง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11.0,戌,,จงรักภักดี ซื่อสัตย์ ชัดเจนในความสัมพันธ์ พร้อมปกป้องคนที่รัก สื่อสารตรงไปตรงมา และใช้สัญชาตญาณในการแยกแยะความรู้สึกของผู้คน รักษาระเบียบในกลุ่ม และยึดถือความสัมพันธ์แบบมีลำดับขั้น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น้ำ,กวงตั่ว,,เป็นคนใจดี มีเมตตา และชอบช่วยเหลือผู้อื่น แต่ควรช่วยเหลือเท่าที่จำเป็น เพราะหากช่วยมากเกินไป คนที่ได้รับอาจไม่รู้จักพึ่งพาตัวเอง คุณมีวิสัยทัศน์ทางธุรกิจที่ดี แต่ควรระวังการลงทุนระยะยาวที่หวังผลเพื่อให้ลูกหลาน เพราะอาจไม่ได้ผลตามที่คาดหวัง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น2,癸,,เป็นคนสงบ เยือกเย็น ชอบช่วยเหลือ มีความคิดสร้างสรรค์ ชอบสิ่งลึกลับและไม่เหมือนใคร ฉลาด เรียนรู้เร็ว มีลางสังหรณ์ รักอิสระ เข้าใจสิ่งต่าง ๆ ได้ลึกซึ้ง แต่ไม่ชอบแสดงออก อ่านใจยาก โรแมนติก และไม่ชอบหยุดนิ่ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.0,丑,,สุขุม อดทน เดินหน้าอย่างมั่นคง ไม่เร่งรีบ รักความสงบและไม่ชอบความขัดแย้ง ชอบอยู่ร่วมกับคนที่ไว้ใจได้ มีระเบียบในชีวิตประจำวัน และมักใช้ชีวิตแบบเดิมซ้ำ ๆ แต่หากถูกรบกวนมากเกินไป อาจแสดงอารมณ์รุนแรงได้,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ไม้,กวงตั่ว,,เป็นที่ยอมรับจากผู้คนหลากหลาย มีความรู้จากประสบการณ์เดิม แต่การยึดมั่นในความคิดแบบเดิมอาจเป็นอุปสรรคได้ ควรเปิดใจรับฟังคนอื่น และใช้ความรู้เดิมอย่างสร้างสรรค์ วางตัวให้ดี จะทำให้คุณเติบโตและได้รับการยอมรับมากยิ่งขึ้น,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
น2,癸,,เป็นคนสงบ เยือกเย็น ชอบช่วยเหลือ มีความคิดสร้างสรรค์ ชอบสิ่งลึกลับและไม่เหมือนใคร ฉลาด เรียนรู้เร็ว มีลางสังหรณ์ รักอิสระ เข้าใจสิ่งต่าง ๆ ได้ลึกซึ้ง แต่ไม่ชอบแสดงออก อ่านใจยาก โรแมนติก และไม่ชอบหยุดนิ่ง,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,卯,,ระมัดระวังสูง ไวต่อสิ่งรอบตัว มักตอบสนองเร็วต่อเสียงหรือสถานการณ์ผิดปกติ ทำอะไรเงียบและรวดเร็ว ไม่ชอบอยู่ในที่โล่งแจ้งหรือเสี่ยงภัย และมักถอยหนีทันทีเมื่อรู้สึกไม่ปลอดภัย,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
